gid,gisjoin,total_pop,native_pop,forgn_pop,forgn_pct,res_tickets
1904,G17003101503005,788,678,110,0.13959,25
1583,G17003105201001,2278,1545,733,0.32177,7
495,G17003102510001,1284,1237,47,0.0366,1
2321,G17003107110001,1215,1198,17,0.01399,2
1719,G17003101510024,581,476,105,0.18072,1
1593,G17003108305003,1262,583,679,0.53803,2
2198,G17003106915003,643,622,21,0.03266,2
1307,G17003102206012,916,811,105,0.11463,1
2273,G17003106716003,386,324,62,0.16062,1
1390,G17003107608031,2126,854,1272,0.59831,66
1970,G17003106110001,1188,971,217,0.18266,4
1077,G17003104803002,407,402,5,0.01229,3
482,G17003100107023,1184,745,439,0.37078,50
1086,G17003102002003,883,620,263,0.29785,1
1931,G17003107302022,1447,1418,29,0.02004,2
924,G17003102216001,1319,1244,75,0.05686,10
731,G17003101101004,1000,837,163,0.163,11
1756,G17003101706001,1013,741,272,0.26851,1
1866,G17003101105021,1418,804,614,0.433,52
1558,G17003108429001,413,392,21,0.05085,4
645,G17003101908003,1637,974,663,0.40501,2
597,G17003101406021,1152,587,565,0.49045,1
2175,G17003100402013,1350,966,384,0.28444,15
2039,G17003100203022,1121,556,565,0.50401,136
87,G17003105701001,1296,740,556,0.42901,1
169,G17003104302005,1682,1682,0,0,18
1515,G17003106404001,1575,1434,141,0.08952,4
344,G17003102511002,741,726,15,0.02024,5
1988,G17003100102011,1716,1051,665,0.38753,416
824,G17003108318002,1136,806,330,0.29049,38
2190,G17003106611001,1309,1232,77,0.05882,7
776,G17003102504004,1113,978,135,0.12129,2
2152,G17003106606002,842,842,0,0,1
1193,G17003100632003,911,570,341,0.37431,7
1305,G17003103204001,2523,2034,489,0.19382,5
1616,G17003101607003,1696,1278,418,0.24646,38
902,G17003100207012,1075,703,372,0.34605,115
873,G17003102503003,1299,1239,60,0.04619,3
634,G17003100321005,954,568,386,0.40461,38
121,G17003105705002,1373,769,604,0.43991,11
944,G17003100305001,1407,1100,307,0.21819,16
1334,G17003102209012,899,633,266,0.29588,1
1036,G17003106203003,1124,802,322,0.28648,1
1760,G17003101711003,1215,843,372,0.30617,24
2001,G17003102407001,1427,1081,346,0.24247,5
35,G17003105608002,1195,946,249,0.20837,1
602,G17003100633024,970,753,217,0.22371,1
1609,G17003101301003,1807,1326,481,0.26619,44
1722,G17003101511003,983,379,604,0.61445,9
1315,G17003100209021,2261,1366,895,0.39584,1940
1455,G17003103501001,743,441,302,0.40646,34
1037,G17003102515002,860,860,0,0,1
375,G17003106117001,510,426,84,0.16471,2
1395,G17003104004001,1077,1077,0,0,24
1540,G17003108422001,2344,2073,271,0.11561,18
1212,G17003107110002,1533,1502,31,0.02022,2
1608,G17003101502004,1589,1406,183,0.11517,94
527,G17003108306003,962,500,462,0.48025,198
773,G17003101610001,838,680,158,0.18854,34
1503,G17003106308003,1426,879,547,0.38359,3
1570,G17003101906021,1832,1141,691,0.37718,2
2142,G17003100319001,1211,1130,81,0.06689,4
308,G17003106103002,2141,1329,812,0.37926,15
1456,G17003103510002,817,809,8,0.00979,49
1482,G17003104401024,745,745,0,0,13
1208,G17003107103001,1365,1258,107,0.07839,15
1991,G17003100104001,1632,1376,256,0.15686,77
63,G17003103106001,1975,1430,545,0.27595,7
260,G17003108397001,1258,897,361,0.28696,6
1589,G17003105302004,1177,1145,32,0.02719,12
1900,G17003101502005,1761,1283,478,0.27144,39
118,G17003105704001,1053,692,361,0.34283,4
272,G17003104407001,703,695,8,0.01138,4
223,G17003104314003,1742,1714,28,0.01607,51
231,G17003106004002,1053,579,474,0.45014,5
1424,G17003109801001,0,0,0,,2
2281,G17003107504003,746,746,0,0,1
1791,G17003101303004,1997,933,1064,0.5328,227
1538,G17003100502003,1863,1543,320,0.17177,22
1331,G17003102212001,1331,1149,182,0.13674,3
263,G17003108420002,2059,1500,559,0.27149,4
2054,G17003106408002,748,551,197,0.26337,14
120,G17003105705001,1181,567,614,0.5199,1
664,G17003104212002,758,717,41,0.05409,24
1495,G17003104909021,1031,1031,0,0,3
1167,G17003102402001,1469,1306,163,0.11096,2
1848,G17003102210002,1689,1144,545,0.32268,3
807,G17003101702002,1359,973,386,0.28403,29
1929,G17003100307021,849,477,372,0.43816,1
2056,G17003106810002,576,576,0,0,2
399,G17003108103014,737,540,197,0.2673,2
2135,G17003107302014,2036,2036,0,0,5
852,G17003101504012,1582,1287,295,0.18647,32
1143,G17003102511003,1694,1595,99,0.05844,2
1545,G17003104914002,807,807,0,0,1
1174,G17003100315022,1112,649,463,0.41637,24
2203,G17003107402001,1954,1903,51,0.0261,3
268,G17003108424002,1502,1502,0,0,5
549,G17003107001002,1219,1017,202,0.16571,2
1092,G17003100309002,1017,699,318,0.31268,33
2162,G17003106910001,847,733,114,0.13459,2
1614,G17003101502001,1169,820,349,0.29855,41
1369,G17003108383002,590,538,52,0.08814,3
1627,G17003108410001,683,551,132,0.19327,93
1490,G17003100305003,1429,1115,314,0.21973,19
1746,G17003101702003,1519,819,700,0.46083,8
2324,G17003107111003,699,690,9,0.01288,2
1519,G17003106308004,1491,890,601,0.40309,1
1419,G17003108366001,1299,1209,90,0.06928,5
2082,G17003100209013,2085,982,1103,0.52902,264
957,G17003108421003,580,580,0,0,1
1162,G17003105608003,959,880,79,0.08238,2
265,G17003103510003,2194,1281,913,0.41613,94
996,G17003100602002,1234,1007,227,0.18395,4
379,G17003102512001,717,717,0,0,10
1105,G17003100403001,1020,664,356,0.34902,150
168,G17003104302004,1164,1144,20,0.01718,7
910,G17003100302004,1845,1378,467,0.25312,123
238,G17003104401011,1283,1283,0,0,8
1396,G17003104201001,1224,1122,102,0.08333,107
1936,G17003100301011,993,521,472,0.47533,31
2185,G17003106610001,821,813,8,0.00974,6
765,G17003101202002,666,589,77,0.11562,11
1399,G17003108418002,2037,2014,23,0.01129,21
1299,G17003103511002,7,7,0,0,2
2233,G17003100510001,1610,1326,284,0.1764,1
2130,G17003106904004,969,969,0,0,2
733,G17003101103003,946,646,300,0.31712,6
825,G17003101401002,2144,1122,1022,0.47668,149
1793,G17003101605012,2212,1106,1106,0.5,16
1898,G17003101408004,1235,559,676,0.54737,39
1835,G17003101403012,1668,762,906,0.54317,11
555,G17003108352001,1871,1093,778,0.41582,8
2248,G17003107003021,1217,940,277,0.22761,1
2220,G17003106703002,870,840,30,0.03448,6
135,G17003108439002,356,344,12,0.03371,1
1821,G17003101002006,1109,921,188,0.16952,5
2216,G17003106611004,1249,837,412,0.32986,1
1031,G17003106120001,642,603,39,0.06075,11
2196,G17003106914004,884,884,0,0,1
1033,G17003106201003,1580,932,648,0.41013,1
1019,G17003103903002,1896,1851,45,0.02373,19
1811,G17003102106011,645,238,407,0.63101,6
1304,G17003106006002,766,335,431,0.56266,10
2132,G17003107302023,885,873,12,0.01356,1
66,G17003103109001,1516,904,612,0.40369,3
827,G17003101405001,1184,605,579,0.48902,12
1400,G17003104309002,423,423,0,0,12
2005,G17003102409001,1236,949,287,0.2322,23
640,G17003100627002,835,820,15,0.01796,7
1954,G17003101403023,1802,1280,522,0.28968,30
1899,G17003101408005,2956,1797,1159,0.39208,28
1104,G17003107108005,576,576,0,0,1
1556,G17003108079003,1181,836,345,0.29213,2
738,G17003101508001,992,483,509,0.5131,37
1997,G17003103907003,3400,2313,1087,0.31971,2
817,G17003101001003,940,816,124,0.13191,4
505,G17003106905001,952,947,5,0.00525,2
34,G17003105608001,1823,1340,483,0.26495,1
2158,G17003106608001,714,714,0,0,6
1469,G17003104801002,1128,1109,19,0.01684,9
321,G17003103802001,194,194,0,0,3
684,G17003104607001,1522,1432,90,0.05913,3
1337,G17003103501002,1246,838,408,0.32745,9
18,G17003108433001,1772,1321,451,0.25451,16
848,G17003103902002,638,595,43,0.0674,22
2108,G17003107301001,717,717,0,0,3
594,G17003100301042,760,362,398,0.52368,28
927,G17003102423002,1583,1330,253,0.15982,3
1656,G17003102408002,781,693,88,0.11268,2
2296,G17003107102003,1271,1271,0,0,3
466,G17003106603024,1262,838,424,0.33597,4
582,G17003108312002,2204,1068,1136,0.51543,1
1826,G17003101004001,823,805,18,0.02187,1
102,G17003104207001,598,507,91,0.15217,4
1784,G17003101911005,2210,1263,947,0.42851,4
1998,G17003102204002,1476,1228,248,0.16802,2
1554,G17003106305004,1106,583,523,0.47288,13
1014,G17003103818002,314,309,5,0.01592,6
796,G17003101203003,1633,1477,156,0.09553,4
1498,G17003104910005,1986,1986,0,0,3
2,G17003102909002,924,899,25,0.02706,1
72,G17003104111001,1070,862,208,0.19439,2
1877,G17003101202001,1601,1104,497,0.31043,3
1281,G17003100814011,1031,769,262,0.25412,2
1772,G17003100107022,1492,855,637,0.42694,29
696,G17003100318001,1717,1249,468,0.27257,6
1782,G17003101911004,1462,1040,422,0.28865,3
627,G17003101503003,1222,1074,148,0.12111,16
1531,G17003100404022,881,858,23,0.02611,23
1023,G17003104605005,644,644,0,0,1
1140,G17003106119002,776,762,14,0.01804,2
1754,G17003101704004,681,415,266,0.3906,5
1840,G17003101005003,512,433,79,0.1543,1
1571,G17003102004022,1268,953,315,0.24842,2
2212,G17003108437001,1049,971,78,0.07436,1
741,G17003101512001,1152,640,512,0.44444,6
1758,G17003101710001,1906,1458,448,0.23505,8
1428,G17003103012002,544,440,104,0.19118,1
1985,G17003108359001,1492,1485,7,0.00469,106
361,G17003104603011,1224,1074,150,0.12255,13
1386,G17003102519003,1153,1153,0,0,3
1924,G17003107107002,536,525,11,0.02052,3
73,G17003104111002,1176,864,312,0.26531,2
182,G17003105101001,1685,1164,521,0.3092,13
40,G17003105609005,874,666,208,0.23799,1
355,G17003108360001,850,843,7,0.00824,2
1748,G17003100207011,818,477,341,0.41687,54
261,G17003108305001,1360,876,484,0.35588,1
2068,G17003102207021,1800,1345,455,0.25278,9
868,G17003108423001,1366,1184,182,0.13324,17
965,G17003100704001,1353,1084,269,0.19882,1
332,G17003105306003,876,817,59,0.06735,4
730,G17003101101003,448,376,72,0.16071,19
1223,G17003100630002,1088,1000,88,0.08088,1
484,G17003100102012,4592,3290,1302,0.28354,240
1358,G17003101407021,1852,973,879,0.47462,13
2030,G17003102425002,1832,1077,755,0.41212,5
569,G17003103511003,0,0,0,,1
1901,G17003101502003,1637,854,783,0.47831,51
2224,G17003107002002,1893,1349,544,0.28737,4
233,G17003102801002,1615,1466,149,0.09226,6
485,G17003102106021,1342,956,386,0.28763,1
1258,G17003102832001,1481,1262,219,0.14787,5
2277,G17003107004012,2058,1708,350,0.17007,3
226,G17003105905001,1842,1070,772,0.41911,19
500,G17003106903002,1668,1662,6,0.0036,1
2017,G17003106806002,931,906,25,0.02685,1
13,G17003102609001,981,971,10,0.01019,1
91,G17003103005002,2219,1006,1213,0.54664,3
2058,G17003106810001,620,620,0,0,3
2138,G17003108307003,1323,1006,317,0.23961,106
1605,G17003107004014,920,759,161,0.175,3
540,G17003100315012,1365,923,442,0.32381,264
365,G17003104604004,825,825,0,0,4
532,G17003100301022,835,652,183,0.21916,17
1524,G17003106309002,1322,768,554,0.41906,4
976,G17003104305001,1368,1339,29,0.0212,19
897,G17003102205001,949,773,176,0.18546,2
1522,G17003106403001,1147,795,352,0.30689,3
1599,G17003104402013,897,897,0,0,18
1935,G17003100802023,2093,1772,321,0.15337,3
461,G17003100202004,1736,915,821,0.47293,243
499,G17003106809001,810,803,7,0.00864,2
1874,G17003108366002,1127,964,163,0.14463,1
498,G17003106812003,635,635,0,0,5
994,G17003101201003,542,507,35,0.06458,2
1435,G17003104503001,1603,1584,19,0.01185,28
1184,G17003100321004,1069,711,358,0.33489,17
1186,G17003100608003,3308,2685,623,0.18833,2
2007,G17003106705001,1040,965,75,0.07212,5
673,G17003100705001,872,821,51,0.05849,1
931,G17003102414004,2014,1925,89,0.04419,1
96,G17003108413001,1139,616,523,0.45917,2
2295,G17003107005014,1623,1544,79,0.04868,3
820,G17003101002001,1225,1041,184,0.1502,34
107,G17003104208002,1129,1088,41,0.03632,2
679,G17003102301001,1646,1318,328,0.19927,2
493,G17003102504005,1626,1441,185,0.11378,1
1506,G17003108381002,313,304,9,0.02875,2
775,G17003101611001,988,891,97,0.09818,2
1378,G17003102420001,1583,1293,290,0.1832,4
576,G17003100810001,332,255,77,0.23193,4
1536,G17003100501002,1572,1415,157,0.09987,2
1001,G17003106914003,515,503,12,0.0233,2
759,G17003100409002,675,569,106,0.15704,56
258,G17003106007001,785,468,317,0.40382,12
1183,G17003100315023,1715,1213,502,0.29271,24
2084,G17003100302003,1018,906,112,0.11002,380
966,G17003100704002,936,923,13,0.01389,1
2318,G17003101503006,1042,732,310,0.2975,92
1735,G17003100712002,1076,920,156,0.14498,1
1533,G17003100314003,791,640,151,0.1909,8
1062,G17003108429004,304,210,94,0.30921,13
1889,G17003101402002,1306,510,796,0.60949,30
1626,G17003108391001,3233,2255,978,0.30251,10
164,G17003103206001,2075,1542,533,0.25687,1
704,G17003100715003,1319,1168,151,0.11448,16
78,G17003104908001,724,687,37,0.0511,9
2287,G17003100705003,1026,984,42,0.04094,1
1959,G17003101705003,1348,1045,303,0.22478,7
1107,G17003102302001,1972,1477,495,0.25101,7
100,G17003104206001,1198,1198,0,0,3
1739,G17003101608004,671,423,248,0.3696,1
638,G17003105502002,612,547,65,0.10621,3
158,G17003103016001,2433,1273,1160,0.47678,1
2297,G17003107102004,962,962,0,0,1
403,G17003108105011,812,598,214,0.26355,3
244,G17003104403003,514,514,0,0,2
1657,G17003102411002,2070,1988,82,0.03961,21
2040,G17003100203021,1013,586,427,0.42152,179
1361,G17003101913021,2290,1426,864,0.37729,2
2113,G17003100309003,1055,799,256,0.24265,20
1622,G17003106403004,1839,1497,342,0.18597,9
2126,G17003108350003,1315,887,428,0.32548,2
722,G17003107302015,837,837,0,0,8
1330,G17003102106012,986,558,428,0.43408,1
1157,G17003103108002,1123,680,443,0.39448,1
2180,G17003100407004,761,677,84,0.11038,12
1882,G17003101303002,1027,899,128,0.12463,17
744,G17003101602004,1633,1285,348,0.2131,8
1230,G17003100718001,2065,1753,312,0.15109,82
1430,G17003106915002,1008,1008,0,0,2
1402,G17003104312001,1908,1792,116,0.0608,4
551,G17003101104001,1903,1383,520,0.27325,63
2319,G17003101508002,1029,807,222,0.21574,38
2194,G17003106914001,363,348,15,0.04132,2
1443,G17003105805013,1925,1050,875,0.45455,2
877,G17003100202001,1370,1202,168,0.12263,47
959,G17003102226001,1554,1323,231,0.14865,4
1916,G17003100307062,1303,748,555,0.42594,16
693,G17003100314001,1564,1240,324,0.20716,2
370,G17003106114001,1580,784,796,0.5038,1
1563,G17003108417001,1613,1325,288,0.17855,18
2151,G17003106606001,1151,1072,79,0.06864,5
732,G17003101103002,1319,912,407,0.30857,2
2243,G17003106709001,506,501,5,0.00988,1
299,G17003108343001,982,982,0,0,1
871,G17003102423001,1420,1349,71,0.05,6
329,G17003105305031,1304,1277,27,0.02071,2
2188,G17003106610004,1549,1387,162,0.10458,3
2189,G17003106610005,1475,1408,67,0.04542,11
127,G17003103009002,1447,592,855,0.59088,1
939,G17003105906002,1584,1059,525,0.33144,1
1631,G17003108396002,1083,1018,65,0.06002,40
1422,G17003108390002,2694,2331,363,0.13474,1
1303,G17003103106003,1692,856,836,0.49409,10
439,G17003108057022,745,646,99,0.13289,1
1906,G17003101505023,1705,1264,441,0.25865,13
1568,G17003101907021,845,512,333,0.39408,4
1480,G17003104314001,2496,2468,28,0.01122,15
1338,G17003103301003,6847,5184,1663,0.24288,1
1470,G17003104805002,751,637,114,0.1518,6
1881,G17003101301002,2393,1394,999,0.41747,16
2011,G17003106611005,1594,1194,400,0.25094,1
309,G17003106104001,1897,1053,844,0.44491,7
795,G17003101203002,1339,952,387,0.28902,4
349,G17003108329001,1608,1340,268,0.16667,1
1096,G17003102411001,1945,1416,529,0.27198,9
950,G17003104604001,775,722,53,0.06839,9
799,G17003101204002,1152,807,345,0.29948,38
1974,G17003106118001,1934,1370,564,0.29162,3
1067,G17003103905001,1643,1420,223,0.13573,28
2110,G17003107301003,981,941,40,0.04077,2
1814,G17003102107001,908,604,304,0.3348,1
1962,G17003101907011,1801,1053,748,0.41532,7
156,G17003108408001,1964,1024,940,0.47862,3
2264,G17003100628001,1195,1035,160,0.13389,2
1020,G17003103904001,1139,1139,0,0,6
249,G17003105203001,1719,1117,602,0.3502,2
1446,G17003108330002,1311,1217,94,0.0717,5
430,G17003108055023,1067,971,96,0.08997,12
964,G17003100703002,1263,1139,124,0.09818,1
2205,G17003100409001,1443,1328,115,0.0797,7
316,G17003102520003,1664,1664,0,0,1
132,G17003103201002,2007,1368,639,0.31839,342
1216,G17003108346004,1506,1424,82,0.05445,1
352,G17003102828001,1565,1109,456,0.29137,2
2003,G17003102315006,1926,1910,16,0.00831,1
947,G17003104402011,1227,1227,0,0,22
703,G17003100713001,1465,1345,120,0.08191,7
224,G17003105103003,653,653,0,0,1
735,G17003101103005,1024,569,455,0.44434,34
660,G17003108318001,700,571,129,0.18429,187
1938,G17003106609001,1803,1745,58,0.03217,19
513,G17003100201001,2545,1738,807,0.31709,355
2236,G17003100513002,1400,1304,96,0.06857,10
51,G17003102507001,1074,1074,0,0,1
69,G17003104110001,1386,1203,183,0.13203,3
529,G17003100205002,573,375,198,0.34555,30
203,G17003108342001,889,871,18,0.02025,6
2006,G17003100102013,775,541,234,0.30194,324
870,G17003108310001,892,833,59,0.06614,2
502,G17003106813001,777,759,18,0.02317,2
59,G17003102925002,1862,1837,25,0.01343,5
1013,G17003103818001,788,731,57,0.07234,15
1604,G17003104909011,1771,1726,45,0.02541,1
1807,G17003102004011,954,692,262,0.27463,1
1969,G17003105305032,1775,1708,67,0.03775,3
2048,G17003106406003,1934,1451,483,0.24974,1
1025,G17003104605007,1085,1007,78,0.07189,12
248,G17003105202002,1550,1083,467,0.30129,5
1481,G17003104401021,1233,1232,1,0.00081,6
1507,G17003108378002,1383,1305,78,0.0564,3
207,G17003105103001,1676,1663,13,0.00776,44
1467,G17003104701002,1529,1467,62,0.04055,3
1523,G17003106403002,1015,784,231,0.22759,12
1514,G17003106403003,637,522,115,0.18053,3
1354,G17003104003001,1329,1307,22,0.01655,12
463,G17003102602001,1266,1252,14,0.01106,3
1619,G17003105703004,1716,958,758,0.44172,4
141,G17003104913003,558,547,11,0.01971,3
698,G17003100402014,2243,1763,480,0.214,21
539,G17003100312004,1363,1040,323,0.23698,31
467,G17003102421003,1312,1189,123,0.09375,2
648,G17003101910002,1595,1010,585,0.36677,1
1095,G17003100505001,860,860,0,0,4
1090,G17003100314004,136,95,41,0.30147,42
517,G17003100205003,1526,872,654,0.42857,324
1769,G17003101902004,1033,679,354,0.34269,1
1380,G17003101105022,2228,1622,606,0.27199,19
1349,G17003103801001,1822,1784,38,0.02086,3
342,G17003102508002,1285,1226,59,0.04591,5
854,G17003101504013,1162,824,338,0.29088,8
1442,G17003100307033,1279,1057,222,0.17357,44
2111,G17003100305002,1994,1472,522,0.26179,27
1808,G17003102101001,1381,1130,251,0.18175,5
888,G17003101903003,1361,750,611,0.44893,4
4,G17003102909004,974,974,0,0,11
257,G17003106006001,1728,1029,699,0.40451,18
1409,G17003104909012,1259,1251,8,0.00635,2
613,G17003105611006,912,710,202,0.22149,5
650,G17003108322001,834,780,54,0.06475,5
568,G17003100609004,3564,3068,496,0.13917,5
1520,G17003106309003,1692,996,696,0.41135,12
1166,G17003100315021,1559,981,578,0.37075,36
998,G17003100629001,1415,1335,80,0.05654,4
754,G17003100406001,757,589,168,0.22193,4
2141,G17003100317002,1749,1448,301,0.1721,18
608,G17003104603024,1173,888,285,0.24297,37
364,G17003104604003,551,538,13,0.02359,1
768,G17003101604002,1518,1228,290,0.19104,92
1803,G17003100902004,1841,1513,328,0.17816,57
860,G17003101707003,1062,683,379,0.35687,4
572,G17003106603011,1790,1312,478,0.26704,3
978,G17003101711001,1703,1392,311,0.18262,34
1620,G17003105607002,2171,1231,940,0.43298,15
1576,G17003102206011,680,592,88,0.12941,3
70,G17003104110002,552,518,34,0.06159,2
1932,G17003107306003,1401,1253,148,0.10564,7
2215,G17003106611003,1027,929,98,0.09542,4
1720,G17003101511001,1651,1009,642,0.38886,47
743,G17003101602002,959,558,401,0.41814,14
760,G17003100402021,914,380,534,0.58425,145
829,G17003108312001,846,481,365,0.43144,2
1410,G17003107003023,1528,1179,349,0.2284,14
1750,G17003101703004,1165,877,288,0.24721,12
611,G17003108347003,893,858,35,0.03919,1
2120,G17003106505001,1118,646,472,0.42218,9
1923,G17003106603023,1038,554,484,0.46628,1
895,G17003102203001,1382,1197,185,0.13386,9
1638,G17003107115001,1051,1051,0,0,2
894,G17003102109002,1169,852,317,0.27117,4
105,G17003104207005,447,446,1,0.00224,35
909,G17003100302002,1045,904,141,0.13493,49
1965,G17003102109001,2054,1531,523,0.25463,10
1660,G17003102414002,623,492,131,0.21027,1
510,G17003108339002,981,745,236,0.24057,11
747,G17003108407002,1680,1009,671,0.3994,3
771,G17003101608002,1339,1073,266,0.19866,8
1401,G17003104312002,1383,1316,67,0.04845,10
1259,G17003103103001,1493,1068,425,0.28466,2
1855,G17003101103001,582,475,107,0.18385,14
2178,G17003100406003,1045,903,142,0.13589,1
1371,G17003108318005,1401,850,551,0.39329,525
920,G17003102211001,2003,1764,239,0.11932,7
522,G17003100306032,1010,794,216,0.21386,84
1957,G17003100103002,2200,1669,531,0.24136,57
3,G17003102909003,759,759,0,0,1
201,G17003104308002,727,727,0,0,2
14,G17003102609002,877,877,0,0,3
476,G17003108342002,830,711,119,0.14337,1
1059,G17003106303002,3416,1706,1710,0.50059,1
1431,G17003104402021,1738,1683,55,0.03165,11
1318,G17003108319002,1116,988,128,0.1147,1
859,G17003101707002,806,425,381,0.4727,2
659,G17003102422001,2062,1959,103,0.04995,8
210,G17003108403002,1034,599,435,0.4207,2
2033,G17003102426003,1546,1271,275,0.17788,11
584,G17003108401002,1624,821,803,0.49446,2
1316,G17003100203013,2260,1891,369,0.16327,60
173,G17003104304002,408,399,9,0.02206,21
1168,G17003100511001,1526,1349,177,0.11599,2
878,G17003100204001,693,503,190,0.27417,179
2134,G17003107302011,925,925,0,0,3
792,G17003100901002,1097,947,150,0.13674,13
867,G17003101711002,1339,697,642,0.47946,16
2268,G17003100630001,1324,1138,186,0.14048,6
1034,G17003106202001,887,303,584,0.6584,1
943,G17003100304002,1147,675,472,0.41151,11
1228,G17003100714004,689,628,61,0.08853,1
1294,G17003104307002,957,943,14,0.01463,24
926,G17003102410002,1129,1004,125,0.11072,7
1302,G17003103105001,1722,937,785,0.45587,3
908,G17003100302001,1366,1300,66,0.04832,49
240,G17003104401014,1032,1032,0,0,18
217,G17003108411004,1378,402,976,0.70827,1
538,G17003100313002,1305,1145,160,0.12261,99
925,G17003102216002,1799,1450,349,0.194,5
2283,G17003107505002,1019,1019,0,0,3
2209,G17003100503001,995,835,160,0.1608,1
